Time,phi,theta,psi
17.248,-4.024099792294542e-12,1.5842882561400984e-12,8.067844680114885e-11
17.249,1.5204487753894497e-12,-4.0460967909439205e-12,8.067844726999124e-11
17.25,-4.024099792205942e-12,1.5842882561400984e-12,8.067844742657973e-11
17.251,1.5204487813061773e-12,-4.0460967909439205e-12,8.067844789542211e-11
17.252,-4.024099801930552e-12,1.5842882561400984e-12,8.067844805201058e-11
17.253,1.5204487867069559e-12,-4.0460967909439205e-12,8.067844852085297e-11
17.254,-4.024099789175591e-12,1.5842882561400984e-12,8.067844867744145e-11
17.255,1.5204487883767137e-12,-4.0460967909439205e-12,8.067844914628386e-11
17.256,-4.024099805777028e-12,1.5842882561400984e-12,8.067844930287231e-11
17.257,1.5204487711770309e-12,-4.0460967909439205e-12,8.067844977171469e-11
17.258,-4.02409980809605e-12,1.5842882561400984e-12,8.067844992830316e-11
17.259,1.5204487629241336e-12,-4.0460967909439205e-12,8.067845039714555e-11
17.26,-4.02409981161738e-12,1.5842882561400984e-12,8.067845055373402e-11
17.261,1.520448776138121e-12,-4.0460967909439205e-12,8.067845102257641e-11
17.262,-4.024099779836128e-12,1.5842882561400984e-12,8.067845117916491e-11
17.263,1.520448783832277e-12,-4.0460967909439205e-12,8.06784516480073e-11
17.264,-4.024099788752196e-12,1.5842882561400984e-12,8.067845180459577e-11
17.265,1.5204487885032093e-12,-4.0460967909439205e-12,8.067845227343816e-11
17.266,-4.024099791104442e-12,1.5842882561400984e-12,8.067845243002664e-11
17.267,1.5204487789920814e-12,-4.0460967909439205e-12,8.067845289886905e-11
17.268,-4.024099774576661e-12,1.5842882561400984e-12,8.067845305545753e-11
17.269,1.5204487924373473e-12,-4.0460967909439205e-12,8.067845352429994e-11
17.27,-4.024099790233881e-12,1.5842882561400984e-12,8.067845368088844e-11
17.271,1.520448778372612e-12,-4.0460967909439205e-12,8.067845414973083e-11
17.272,-4.024099799466215e-12,1.5842882561400984e-12,8.067845430631931e-11
17.273,1.5204487819952325e-12,-4.0460967909439205e-12,8.06784547751617e-11
17.274,-4.024099787051194e-12,1.5842882561400984e-12,8.06784549317502e-11
17.275,1.5204487924845184e-12,-4.0460967909439205e-12,8.067845540059259e-11
17.276,-4.02409980275977e-12,1.5842882561400984e-12,8.06784555571811e-11
17.277,1.520448757997966e-12,-4.0460967909439205e-12,8.06784560260235e-11
17.278,-4.024099799573459e-12,1.5842882561400984e-12,8.067845618261197e-11
17.279,1.5204487772532694e-12,-4.0460967909439205e-12,8.067845665145438e-11
17.28,-4.024099797020871e-12,1.5842882561400984e-12,8.067845680804285e-11
17.281,1.520448780006015e-12,-4.0460967909439205e-12,8.067845727688524e-11
17.282,-4.024099786026047e-12,1.5842882561400984e-12,8.067845743347372e-11
17.283,1.5204487630285554e-12,-4.0460967909439205e-12,8.067845790231611e-11
17.284,-4.024099801736746e-12,1.5842882561400984e-12,8.067845805890459e-11
17.285,1.5204487757744894e-12,-4.0460967909439205e-12,8.067845852774697e-11
17.286,-4.024099771962597e-12,1.5842882561400984e-12,8.067845868433544e-11
17.287,1.5204487928043603e-12,-4.0460967909439205e-12,8.067845915317786e-11
17.288,-4.0240997983019404e-12,1.5842882561400984e-12,8.067845930976631e-11
17.289,1.5204487905545227e-12,-4.0460967909439205e-12,8.067845977860869e-11
17.29,-4.024099788319785e-12,1.5842882561400984e-12,8.067845993519715e-11
17.291,1.520448764362687e-12,-4.0460967909439205e-12,8.067846040403954e-11
17.292,-4.02409978370406e-12,1.5842882561400984e-12,8.067846056062802e-11
17.293,1.5204487940242998e-12,-4.0460967909439205e-12,8.067846102947043e-11
17.294,-4.024099776489912e-12,1.5842882561400984e-12,8.06784611860589e-11
17.295,1.5204487680557706e-12,-4.0460967909439205e-12,8.067846165490129e-11
17.296,-4.024099784866057e-12,1.5842882561400984e-12,8.067846181148978e-11
17.297,1.5204487881072773e-12,-4.0460967909439205e-12,8.067846228033219e-11
17.298000000000002,-4.02409976967062e-12,1.5842882561400984e-12,8.067846243692068e-11
17.299,1.5204487929603113e-12,-4.0460967909439205e-12,8.06784629057631e-11
17.3,-4.0240998032740625e-12,1.5842882561400984e-12,8.067846306235158e-11
17.301,1.5204487846275434e-12,-4.0460967909439205e-12,8.067846353119397e-11
17.302,-4.0240998001919205e-12,1.5842882561400984e-12,8.067846368778244e-11
17.303,1.520448775861601e-12,-4.0460967909439205e-12,8.067846415662484e-11
17.304,-4.0240998009135896e-12,1.5842882561400984e-12,8.067846431321333e-11
17.305,1.5204487727546283e-12,-4.0460967909439205e-12,8.06784647820557e-11
17.306,-4.024099772644196e-12,1.5842882561400984e-12,8.06784649386442e-11
17.307,1.5204487740752738e-12,-4.0460967909439205e-12,8.06784654074866e-11
17.308,-4.024099783750695e-12,1.5842882561400984e-12,8.067846556407507e-11
17.309,1.520448779969426e-12,-4.0460967909439205e-12,8.067846603291745e-11
17.31,-4.024099784596171e-12,1.5842882561400984e-12,8.067846618950596e-11
17.311,1.5204487948696574e-12,-4.0460967909439205e-12,8.067846665834835e-11
17.312,-4.024099772115517e-12,1.5842882561400984e-12,8.067846681493686e-11
17.313,1.5204487905273873e-12,-4.0460967909439205e-12,8.067846728377929e-11
17.314,-4.024099789742233e-12,1.5842882561400984e-12,8.067846744036778e-11
17.315,1.5204487669948962e-12,-4.0460967909439205e-12,8.06784679092102e-11
17.316,-4.024099784110386e-12,1.5842882561400984e-12,8.067846806579868e-11
17.317,1.5204487898989522e-12,-4.0460967909439205e-12,8.067846853464107e-11
17.318,-4.02409979840132e-12,1.5842882561400984e-12,8.067846869122958e-11
17.319,1.5204487884587015e-12,-4.0460967909439205e-12,8.067846916007201e-11
17.32,-4.024099760839174e-12,1.5842882561400984e-12,8.067846931666052e-11
17.321,1.5204487975031347e-12,-4.0460967909439205e-12,8.067846978550291e-11
17.322,-4.024099798918261e-12,1.5842882561400984e-12,8.06784699420914e-11
17.323,1.5204487802761662e-12,-4.0460967909439205e-12,8.067847041093379e-11
17.324,-4.024099801662713e-12,1.5842882561400984e-12,8.067847056752228e-11
17.325,1.5204487945485061e-12,-4.0460967909439205e-12,8.067847103636467e-11
17.326,-4.024099775654687e-12,1.5842882561400984e-12,8.067847119295314e-11
17.327,1.5204487913589647e-12,-4.0460967909439205e-12,8.067847166179553e-11
17.328,-4.024099781989565e-12,1.5842882561400984e-12,8.067847181838401e-11
17.329,1.5204487818640469e-12,-4.0460967909439205e-12,8.067847228722642e-11
17.33,-4.024099796166814e-12,1.5842882561400984e-12,8.06784724438149e-11
17.331,1.5204487750921195e-12,-4.0460967909439205e-12,8.067847291265732e-11
17.332,-4.0240997766023515e-12,1.5842882561400984e-12,8.067847306924581e-11
17.333,1.5204488029307635e-12,-4.0460967909439205e-12,8.06784735380882e-11
17.334,-4.0240998000232e-12,1.5842882561400984e-12,8.067847369467666e-11
17.335,1.5204487707521056e-12,-4.0460967909439205e-12,8.067847416351905e-11
17.336,-3.9906245905174915e-12,1.3564704914870163e-12,8.067846978697511e-11
17.337,-4.3184123816099926e-13,1.1055600879217309e-12,8.067847010949804e-11
17.338,-1.1145083134127103e-12,4.3653969328261155e-13,8.067847011469705e-11
17.339,4.393970069353137e-13,-1.1326495297225847e-12,8.06784698588061e-11
17.34,-1.7088934310915939e-12,6.621370118864434e-13,8.067846971073333e-11
17.341,4.4422362829343654e-13,-1.1457501614131615e-12,8.067846945845984e-11
17.342,-1.6971838176189652e-12,6.574740751830177e-13,8.067846930921631e-11
17.343,4.4946981523285787e-13,-1.1599610161283636e-12,8.067846906078052e-11
17.344,-1.6846245784517822e-12,6.52589093874667e-13,8.067846891021092e-11
17.345,4.548670664776712e-13,-1.1746159600534156e-12,8.067846866562273e-11
17.346,-1.6717700368143003e-12,6.472600233564663e-13,8.067846851363153e-11
17.347,4.601425384574362e-13,-1.1888268147686176e-12,8.06784682726975e-11
17.348,-1.6591525235426129e-12,6.423750420481156e-13,8.067846811925655e-11
17.349,4.646743663168123e-13,-1.2021494910641195e-12,8.067846789338483e-11
17.35,-1.6465978923645984e-12,6.370459715299148e-13,8.067846774043394e-11
17.351,4.695318817794884e-13,-1.2145839889399213e-12,8.067846750931779e-11
17.352,-1.6364068670667342e-12,6.330491686412643e-13,8.067846735498457e-11
17.353,4.730797818441945e-13,-1.2241319069516976e-12,8.067846712604274e-11
17.354,-1.6270731554771775e-12,6.292744103575387e-13,8.067846697053066e-11
17.355,4.757470111115058e-13,-1.2312373343092986e-12,8.067846674310531e-11
17.356,-1.6194563691545046e-12,6.261657858885883e-13,8.067846658660007e-11
17.357,4.774536114757358e-13,-1.2359002710127243e-12,8.06784663600036e-11
17.358,-1.6137654467419493e-12,6.23945339839338e-13,8.067846620272065e-11
17.359,4.781789060759374e-13,-1.2376766278521245e-12,8.067846597628277e-11
17.36,-1.6097271803169595e-12,6.228351168147128e-13,8.06784658263705e-11
17.361,4.783243751570186e-13,-1.2390088954816747e-12,8.067846560476789e-11
17.362,-1.6089409797531549e-12,6.217248937900877e-13,8.067846544870828e-11
17.363,4.770182263009555e-13,-1.2354561818028742e-12,8.067846522487069e-11
17.364,-1.6097462461572886e-12,6.219469383950127e-13,8.067846506876316e-11
17.365,4.750231819549446e-13,-1.2299050666797484e-12,8.067846484336461e-11
17.366,-1.6127339076943474e-12,6.232792060245629e-13,8.067846468744915e-11
17.367,4.723264669218915e-13,-1.2225775947172224e-12,8.067846446009917e-11
17.368,-1.6177677590803285e-12,6.250555628639631e-13,8.067846430460338e-11
17.369,4.69080329258129e-13,-1.2136958105202211e-12,8.067846407503092e-11
17.37,-1.624146222323149e-12,6.281641873329136e-13,8.0678463928442e-11
17.371,4.659372180452758e-13,-1.20614629395277e-12,8.067846370229737e-11
17.372,-1.6334073031865108e-12,6.308287225920139e-13,8.067846355051792e-11
17.373,4.619461016066409e-13,-1.1954881529163686e-12,8.067846332070939e-11
17.374,-1.6428334678331462e-12,6.346034808757395e-13,8.067846316987283e-11
17.375,4.576332902957541e-13,-1.1852741010898171e-12,8.067846295119265e-11
17.376,-1.653083220293554e-12,6.38378239159465e-13,8.067846280400419e-11
17.377,4.546255845581287e-13,-1.1763923168928159e-12,8.067846257448232e-11
17.378,-1.6640746446871795e-12,6.425970866530406e-13,8.067846242829335e-11
17.379,4.5095487305942065e-13,-1.1666223542761145e-12,8.067846219658847e-11
17.38,-1.6744249293959317e-12,6.468159341466162e-13,8.067846205150281e-11
17.381,4.47506545888627e-13,-1.1572964808692632e-12,8.067846181771483e-11
17.382,-1.684466200777018e-12,6.508127370352668e-13,8.06784616737142e-11
17.383,4.4430867811200467e-13,-1.148858785882112e-12,8.067846143792444e-11
17.384,-1.6940220388091351e-12,6.545874953189923e-13,8.067846129496092e-11
17.385,4.4093894716188863e-13,-1.1410872247097359e-12,8.067846107129462e-11
17.386,-1.7034050565732696e-12,6.579181643928678e-13,8.06784609321577e-11
17.387,4.391608823889158e-13,-1.1359801987964602e-12,8.067846069788568e-11
17.388,-1.7122909489101551e-12,6.612488334667432e-13,8.06784605595579e-11
17.389,4.3670152849587945e-13,-1.1293188606487092e-12,8.067846032344741e-11
17.39,-1.7198752111397184e-12,6.643574579356937e-13,8.067846018597652e-11
17.391,4.344861961750567e-13,-1.1231016117108084e-12,8.067845994811578e-11
17.392,-1.7266675253354178e-12,6.67021993194794e-13,8.067845981143417e-11
17.393,4.32541313126496e-13,-1.1177725411926076e-12,8.067845957196791e-11
17.394,-1.7325380551030304e-12,6.694644838489694e-13,8.06784594360078e-11
17.395,4.304825909056135e-13,-1.113775738303957e-12,8.067845920980124e-11
17.396,-1.7379847362843237e-12,6.710187960834446e-13,8.067845907756467e-11
17.397,4.3029763489211556e-13,-1.112887559884257e-12,8.06784588414318e-11
17.398,-1.7419807796021117e-12,6.725731083179198e-13,8.06784587096039e-11
17.399,4.296288863569523e-13,-1.1108891584399316e-12,8.067845847287178e-11
17.4,-1.7437502385981887e-12,6.7346128673762e-13,8.06784583414208e-11
17.401,4.2962460314909464e-13,-1.1108891584399316e-12,8.067845810465188e-11
17.402,-1.7436024138240752e-12,6.732392421326949e-13,8.06784579733959e-11
17.403,4.304126610744138e-13,-1.112887559884257e-12,8.067845773724872e-11
17.404,-1.7413057408175798e-12,6.723510637129948e-13,8.067845760597175e-11
17.405,4.316314815211817e-13,-1.1177725411926076e-12,8.067845738645782e-11
17.406,-1.7349994437868922e-12,6.692424392440444e-13,8.067845725685508e-11
17.407,4.3463976996282754e-13,-1.1253220577600587e-12,8.067845702797215e-11
17.408,-1.7289616075101928e-12,6.66799948589869e-13,8.067845689778538e-11
17.409,4.38163288337599e-13,-1.13464793116691e-12,8.067845667163818e-11
17.41,-1.7200553421383724e-12,6.632472349110685e-13,8.06784565406719e-11
17.411,4.424831910752285e-13,-1.1466383398328617e-12,8.067845631781347e-11
17.412,-1.7094096166764675e-12,6.59250432022418e-13,8.067845618583413e-11
17.413,4.4741254211530447e-13,-1.1599610161283636e-12,8.067845596664536e-11
17.414,-1.6974906791246853e-12,6.543654507140673e-13,8.067845583345668e-11
17.415,4.522018837574547e-13,-1.1741718708435656e-12,8.067845563385243e-11
17.416,-1.688679500124045e-12,6.503686478254167e-13,8.067845550427162e-11
17.417,4.595874166014632e-13,-1.1937117960769683e-12,8.067845530166888e-11
17.418,-1.676311146136417e-12,6.45483666517066e-13,8.067845517046075e-11
17.419,4.648235047247475e-13,-1.2079226507921703e-12,8.067845497118492e-11
17.42,-1.6637910757884172e-12,6.405986852087153e-13,8.067845483852705e-11
17.421,4.696683625408437e-13,-1.2208012378778221e-12,8.067845464152066e-11
17.422,-1.65207266005256e-12,6.357137039003646e-13,8.067845450745907e-11
17.423000000000002,4.738824725932444e-13,-1.2323475573339238e-12,8.067845431227764e-11
17.424,-1.6415413333718116e-12,6.317169010117141e-13,8.067845417691461e-11
17.425,4.768105925510158e-13,-1.24145138613585e-12,8.067845399860156e-11
17.426,-1.6339856257037488e-12,6.279421427279885e-13,8.067845386591255e-11
17.427,4.807026453156204e-13,-1.2514433933574765e-12,8.06784536786257e-11
17.428,-1.6273901150943242e-12,6.254996520738132e-13,8.0678453544843e-11
17.429,4.822415811480051e-13,-1.255440196246127e-12,8.06784533577775e-11
17.43,-1.6220898724484888e-12,6.232792060245629e-13,8.067845322326359e-11
17.431,4.827886174528205e-13,-1.2567724638756772e-12,8.067845303589443e-11
17.432,-1.6188983307636299e-12,6.219469383950127e-13,8.06784529008867e-11
17.433,4.823571377360802e-13,-1.255662240851052e-12,8.067845271272585e-11
17.434,-1.6179047545854231e-12,6.215028491851626e-13,8.067845257747209e-11
17.435,4.805174780538199e-13,-1.2523315717771766e-12,8.067845240420129e-11
17.436,-1.6209133734195407e-12,6.221689829999377e-13,8.067845227301914e-11
17.437,4.798512060838931e-13,-1.2501111257279263e-12,8.067845208826748e-11
17.438,-1.6249728211270958e-12,6.237232952344129e-13,8.067845195717333e-11
17.439,4.770170055424253e-13,-1.2423395645555502e-12,8.067845177067774e-11
17.44,-1.6303819518556891e-12,6.259437412836633e-13,8.067845164004844e-11
17.441,4.736547640051758e-13,-1.2332357357536239e-12,8.067845145169572e-11
17.442,-1.637547754200368e-12,6.286082765427636e-13,8.067845132173221e-11
17.443,4.6993985448924e-13,-1.2234657731369225e-12,8.06784511315131e-11
17.444,-1.6461267279329513e-12,6.321609902215641e-13,8.067845100238473e-11
17.445,4.655305687205325e-13,-1.213251721310371e-12,8.067845082696987e-11
17.446,-1.6578217700525828e-12,6.361577931102147e-13,8.06784507031401e-11
17.447,4.631875605582771e-13,-1.2065903831626201e-12,8.067845051590249e-11
17.448,-1.6686661370158552e-12,6.403766406037903e-13,8.067845039296396e-11
17.449,4.593391274515108e-13,-1.1963763313360687e-12,8.067845020418958e-11
17.45,-1.6790874202054128e-12,6.445954880973659e-13,8.06784500823529e-11
17.451,4.55671612025135e-13,-1.1866063687193673e-12,8.067844989217161e-11
17.452,-1.689403103487425e-12,6.485922909860165e-13,8.06784497714406e-11
17.453,4.522362900096285e-13,-1.177280495312516e-12,8.06784495799498e-11
17.454,-1.6993697095619634e-12,6.52589093874667e-13,8.067844946029605e-11
17.455,4.485420726501376e-13,-1.1688428003253648e-12,8.067844928466556e-11
17.456,-1.711256135696039e-12,6.565858967633176e-13,8.067844917062875e-11
17.457,4.4730742445640205e-13,-1.1652900866465643e-12,8.067844898342881e-11
17.458,-1.7207218171477324e-12,6.603606550470431e-13,8.067844887018128e-11
17.459,4.4463148036625434e-13,-1.1581846592889633e-12,8.067844868177554e-11
17.46,-1.7288980242008354e-12,6.636913241209186e-13,8.067844856943114e-11
17.461,4.421939719695042e-13,-1.1515233211412124e-12,8.067844837983173e-11
17.462,-1.7363450658600421e-12,6.66577903984944e-13,8.067844826833145e-11
17.463,4.4001097335461706e-13,-1.1457501614131615e-12,8.067844807758874e-11
17.464,-1.7429763225930286e-12,6.692424392440444e-13,8.067844796686702e-11
17.465,4.375805565105711e-13,-1.1408651801048109e-12,8.067844779271102e-11
17.466,-1.7513972315630243e-12,6.716849298982197e-13,8.067844768754497e-11
17.467,4.378246701499209e-13,-1.1410872247097359e-12,8.067844750196952e-11
17.468,-1.7565352706123683e-12,6.7390537594747e-13,8.0678447397228e-11
17.469,4.3671215903350865e-13,-1.1382006448457105e-12,8.067844721104989e-11
17.47,-1.7596454465812644e-12,6.750155989720952e-13,8.067844710680556e-11
17.471,4.361644454722267e-13,-1.1366463326112353e-12,8.067844692038186e-11
17.472,-1.761058900805139e-12,6.756817327868703e-13,8.067844681648095e-11
17.473,4.363127638807318e-13,-1.1368683772161603e-12,8.067844663026039e-11
17.474,-1.7604993521528206e-12,6.754596881819452e-13,8.067844652651035e-11
17.475,4.3673213083150236e-13,-1.1399770016851107e-12,8.067844635917079e-11
17.476,-1.7607833096967792e-12,6.747935543671701e-13,8.067844626046111e-11
17.477,4.405432538821726e-13,-1.1497469643018121e-12,8.067844608359971e-11
17.478,-1.7563908700904161e-12,6.730171975277699e-13,8.067844598437132e-11
17.479,4.4337481801900904e-13,-1.1572964808692632e-12,8.067844580929119e-11
17.48,-1.7491142334548764e-12,6.701306176637445e-13,8.067844570948203e-11
17.481,4.471043069717932e-13,-1.1675105326958146e-12,8.067844553664707e-11
17.482,-1.739813745775181e-12,6.66355859380019e-13,8.067844543600124e-11
17.483,4.516030124112065e-13,-1.1795009413617663e-12,8.067844526577088e-11
17.484,-1.7288551922124094e-12,6.621370118864434e-13,8.067844516406206e-11
17.485,4.560909978725227e-13,-1.1932677068671182e-12,8.067844501538698e-11
17.486,-1.7200383954796382e-12,6.579181643928678e-13,8.067844491780036e-11
17.487,4.63538630108147e-13,-1.212807632100521e-12,8.06784447610279e-11
17.488,-1.7079608387234234e-12,6.530331830845171e-13,8.06784446618561e-11
17.489,4.689684287483796e-13,-1.227462576025573e-12,8.067844450788577e-11
17.49,-1.6951189277708003e-12,6.479261571712414e-13,8.067844440726446e-11
17.491,4.741658083364204e-13,-1.241229341530925e-12,8.067844425584972e-11
17.492,-1.6827114402719693e-12,6.428191312579656e-13,8.067844415377768e-11
17.493,4.78895760021427e-13,-1.2541079286165768e-12,8.067844400455132e-11
17.494,-1.67118943435244e-12,6.38378239159465e-13,8.067844390108957e-11
17.495,4.823391027875701e-13,-1.2647660696529783e-12,8.06784437728439e-11
17.496,-1.6645583417280985e-12,6.348255254806645e-13,8.06784436737483e-11
17.497,4.877746551992369e-13,-1.2789769243681803e-12,8.067844353551625e-11
17.498,-1.6565709825720029e-12,6.317169010117141e-13,8.067844343509648e-11
17.499,4.900836319902589e-13,-1.2851941733060812e-12,8.067844329752341e-11
17.5,-1.6496839183157392e-12,6.290523657526137e-13,8.067844319619656e-11
17.501,4.914099592626395e-13,-1.2887468869848817e-12,8.067844305873427e-11
17.502,-1.6447988904889602e-12,6.270539643082884e-13,8.067844295672456e-11
17.503,4.917399861361657e-13,-1.2896350654045818e-12,8.067844281884857e-11
17.504,-1.6420467507218284e-12,6.259437412836633e-13,8.067844271640017e-11
17.505,4.904789862877955e-13,-1.2878587085651816e-12,8.067844259741061e-11
17.506,-1.6454844559007756e-12,6.263878304935133e-13,8.067844250068416e-11
17.507,4.912720412916729e-13,-1.2896350654045818e-12,8.067844236904662e-11
17.508,-1.6478700042267466e-12,6.272760089132134e-13,8.067844227214779e-11
17.509,4.889500203547978e-13,-1.283417816466681e-12,8.06784421389221e-11
17.51,-1.651699410703927e-12,6.288303211476887e-13,8.067844204231704e-11
17.511,4.859766442164018e-13,-1.2754242106893798e-12,8.06784419073037e-11
17.512,-1.6574976446237895e-12,6.31050767196939e-13,8.067844181121226e-11
17.513,4.825138816290907e-13,-1.2660983372825285e-12,8.06784416743219e-11
17.514,-1.6649890665402228e-12,6.341593916658894e-13,8.06784415789409e-11
17.515,4.781035102643513e-13,-1.2563283746658271e-12,8.067844146044803e-11
17.516,-1.6781703515647768e-12,6.38378239159465e-13,8.067844137212738e-11
17.517,4.766062615281127e-13,-1.2518874825673265e-12,8.067844124032974e-11
17.518,-1.688607858179796e-12,6.425970866530406e-13,8.067844115276214e-11
17.519,4.726734733034669e-13,-1.241229341530925e-12,8.067844101931901e-11
17.52,-1.6988978215611577e-12,6.465938895416912e-13,8.067844093282613e-11
17.521,4.688548378596149e-13,-1.2310152897043736e-12,8.067844079787694e-11
17.522,-1.7093352843520244e-12,6.508127370352668e-13,8.067844071249274e-11
17.523,4.652345675196231e-13,-1.2216894162975223e-12,8.06784405761627e-11
17.524,-1.71961082936745e-12,6.548095399239173e-13,8.067844049188311e-11
17.525,4.612217750685327e-13,-1.212807632100521e-12,8.06784403750104e-11
17.526,-1.7342404673863418e-12,6.59694521232268e-13,8.06784402982736e-11
17.527,4.576213660045196e-13,-1.2028156248788946e-12,8.067844016758915e-11
17.528,-1.7442291287568678e-12,6.636913241209186e-13,8.067844009161009e-11
17.529,4.540329451136236e-13,-1.1932677068671182e-12,8.067843995960134e-11
17.53,-1.752960863360343e-12,6.672440377997191e-13,8.067843988457783e-11
17.531,4.50942219428816e-13,-1.184830011879967e-12,8.067843975134712e-11
17.532,-1.761011452087799e-12,6.703526622686695e-13,8.067843967721605e-11
17.533,4.4839123269660083e-13,-1.1781686737322161e-12,8.067843954286033e-11
17.534,-1.7683182716501436e-12,6.732392421326949e-13,8.067843946955897e-11
17.535,4.4575415634298176e-13,-1.1732836924238654e-12,8.067843935620833e-11
17.536,-1.779896623442982e-12,6.770140004164205e-13,8.067843929042615e-11
17.537,7.376116983461699e-09,-7.375264843290097e-09,8.052823197110739e-11
17.538,-4.359823150305939e-11,-3.4506175694559715e-11,7.970316090501521e-11
17.539,-3.3774285385718244e-11,1.0444090037253773e-11,8.006844180267042e-11
17.54,1.2102212885998196e-06,-1.5551631094012919e-09,-6.087156258699352e-10
17.541,-8.20172314958243e-12,-3.9181990985071025e-12,-6.083866118981159e-10
17.542,-3.072782609245191e-11,-1.0948575379643444e-11,-6.084324433522842e-10
17.543,1.2104069914770622e-06,1.34176891819493e-10,-5.485269687020395e-10
17.544,1.1788958086571718e-11,-7.651657085716579e-13,-5.487318315255039e-10
17.545,-1.6918160979977543e-06,2.786118002973126e-10,-6.726202528845817e-10
17.546,-1.8055603580978903e-07,1.1491050333489738e-09,-1.6375842405936187e-10
17.547,1.4528634726362202e-06,-1.9792180738775755e-07,3.104217789719781e-08
17.548000000000002,1.0787770440014307e-09,-5.018365722975204e-09,3.246729340562799e-08
17.549,-5.588813630427912e-07,1.0161112855566756e-06,6.667301175370756e-08
17.55,-6.315055619010195e-09,-6.945839459149283e-10,6.422179009694935e-08
17.551,1.4755333340119945e-06,-5.810661218852431e-08,7.644467435972419e-08
17.552,3.0546148087035794e-08,-6.414126119125285e-09,7.929604776895572e-08
17.553,-1.6518497513896944e-06,3.1962368129967444e-07,1.1601312784632887e-07
17.554,-8.567882831975942e-10,3.0679345730533214e-09,1.1724489209769974e-07
17.555,8.027413898250384e-07,-1.100308785195736e-06,1.5486331006028293e-07
17.556,7.0628864691722064e-09,-2.0157113489460698e-07,1.5199233996675673e-07
17.557,-1.1991269021353858e-06,1.105691192382352e-06,1.6656781229912978e-07
17.558,-1.6322669603526902e-11,9.959411073623414e-11,1.6656889237153122e-07
17.559,7.397679285117731e-07,-1.5237366297604638e-06,1.9409188754257635e-07
17.56,5.3471092241614865e-09,-5.046726763158205e-07,1.920322117526066e-07
17.561,-9.526842588168991e-07,7.320433872415322e-07,2.0751898546470215e-07
17.562,-1.3492190022032742e-11,1.2423617690160427e-11,2.0751948988645817e-07
17.563,8.359941374326473e-07,-8.359940950608546e-07,2.0751918420549496e-07
17.564,4.81273880182688e-09,-2.6957092114088255e-09,2.2802242371861508e-07
17.565,-1.7702726064888227e-06,3.6003433567799448e-09,2.2662385081625128e-07
17.566,-2.5433782574683545e-07,1.3854772884513977e-09,2.2723737448295e-07
17.567,1.339287573653383e-06,-1.5592748359161135e-07,2.623085278066974e-07
17.568,9.725766159241633e-10,-4.523519780974539e-09,2.6359320239288127e-07
17.569,-4.346410240345504e-07,9.899395245760445e-07,2.997321137821677e-07
17.57,-1.8400276141225385e-09,-1.9242563098487153e-10,2.990195267081299e-07
17.571,1.3543547984343458e-06,-4.324420910251092e-08,3.2039175589017904e-07
17.572,-5.305986565592315e-10,-4.771504524825332e-09,3.225211712876968e-07
17.573,-3.806729582892636e-07,9.500986741795003e-07,3.595009970007306e-07
17.574,-4.1350045973585585e-12,1.687538997430238e-13,3.595010116104393e-07
17.575,1.305521927322742e-06,-7.099904220098097e-09,3.90342090783372e-07
17.576,-2.631930382651075e-10,-2.4240294216326674e-09,3.9142337855576724e-07
17.577,-3.2808756742256815e-07,8.996312530484829e-07,4.285287579747823e-07
17.578,-3.2719975765536096e-12,2.324807013565078e-13,4.2852875237468096e-07
17.579,1.2638174945762585e-06,-1.099428548201331e-09,4.436062340932142e-07
17.58,4.365692966552877e-12,-2.3021140549417396e-11,4.436066969705099e-07
17.581,-2.8918792206726314e-07,8.9711587958341e-07,4.772409937797317e-07
17.582,-2.8431848346232508e-12,2.760014439218139e-13,4.772409663016877e-07
17.583,5.912294736426797e-07,-5.912294265275619e-07,4.772406303074745e-07
17.584,-1.1941266666255489e-11,-8.168576925982052e-12,4.772409043170965e-07
17.585,7.766393647826604e-07,2.330706960762541e-09,4.782808376451071e-07
17.586,9.660330971374883e-12,-5.467182262464121e-12,4.782808099453344e-07
17.587,-1.4912457212460338e-06,-9.231237996232267e-11,4.783218220851299e-07
17.588,-3.634463568046185e-08,3.754885291584742e-10,4.784894283178036e-07
17.589,1.6138826638438837e-06,-2.695739309555023e-07,5.14811245650669e-07
17.59,3.4142545398320755e-09,-8.731608325263096e-09,5.186921718993906e-07
17.591,-7.539135982515289e-07,1.0223734492331715e-06,5.657881073530092e-07
17.592,-6.735898098745488e-09,1.0599161681668079e-07,5.631829434074887e-07
17.593,1.1725101690837541e-06,-1.2623022831448338e-06,5.834120920255196e-07
17.594,1.9055207141286222e-11,-1.525446435834965e-11,5.834128058333652e-07
17.595,-1.1761821032776098e-06,1.1761840930102352e-06,5.834122564593932e-07
17.596,-3.9712850862009805e-07,3.579983482993043e-07,6.165316369436786e-07
17.597,7.309385513640262e-07,-8.391498966808797e-07,6.825557571106895e-07
17.598,1.4040640720946983e-10,-9.723422067509091e-11,6.82556617353053e-07
17.599,-1.3052108025436954e-06,2.2632382234988313e-07,7.095921775600949e-07
17.6,-2.703907796843263e-08,3.3542428834465454e-09,7.110769635589934e-07
17.601,1.52819700772064e-06,-5.608454665129159e-07,7.526501961688573e-07
17.602,1.1847232382786522e-09,-5.607512676419901e-09,7.541720724038338e-07
17.603,-8.150969018561743e-07,1.1821241865384025e-06,7.969361219712398e-07
17.604,-7.171715228459816e-09,2.80493637427881e-07,7.941625867515988e-07
