Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position_controller_output.thrust.num,position_controller_output.orientation_set_point.w,position_controller_output.orientation_set_point.x,position_controller_output.orientation_set_point.y,position_controller_output.orientation_set_point.z,position_controller_output.euler_set_point.phi,position_controller_output.euler_set_point.theta,position_controller_output.euler_set_point.psi
18.233,92,18,233000000,,10.434592416782877,0.9998464428971903,6.205565180388669e-05,-0.0005292123940969536,0.017515898754382125,0.00010555304355096391,-0.0010604363793260726,0.03503353809554843
18.243,93,18,243000000,,10.444386650382187,0.9998400454541416,6.344966743647026e-05,-0.0005393908137892163,0.01787703940673065,0.00010759367813825316,-0.0010808778664277,0.03575593064588041
18.253,94,18,253000000,,10.454337755139306,0.999833459005422,6.48285544043262e-05,-0.0005496699376826735,0.01824137915485505,0.00010958210679829523,-0.0011015221374465133,0.036484727108437275
18.263,95,18,263000000,,10.464441119015243,0.9998266803362323,6.618900580602645e-05,-0.0005600370500741786,0.01860890285179368,0.00011151178824741883,-0.0011223436144673718,0.037219897413689286
18.273,96,18,273000000,,10.474692623334114,0.9998197062203995,6.753154100434113e-05,-0.0005704850499425345,0.018979595350074516,0.00011338365452322781,-0.0011433280818094994,0.037961411492106814
18.283,97,18,283000000,,10.485088591256066,0.9998125334220441,6.88582465610371e-05,-0.0005810101741348979,0.01935344150050155,0.00011520166141046665,-0.0011644680595519026,0.03870923927416015
18.293,98,18,293000000,,10.495625733390467,0.9998051586979807,7.017016905513014e-05,-0.0005916087984566671,0.019730426150559307,0.00011696768909616051,-0.00118575630979898,0.03946335069031962
18.303,99,18,303000000,,10.50630109993736,0.9997975788001773,7.146619004204019e-05,-0.0006022743131559761,0.020110534143546837,0.00011867941801650266,-0.001207179539843905,0.04022371567105555
18.313,100,18,313000000,,10.51711205245198,0.9997897904764073,7.274345168206412e-05,-0.0006129970691033951,0.020493750318699135,0.00012033119399619404,-0.0012287183040112029,0.04099030414683822
18.323,101,18,323000000,,10.528056252998127,0.9997817904690094,7.399884151801486e-05,-0.0006237672038219026,0.020880059512099387,0.00012191689145937368,-0.0012503527099717038,0.041763086048137985
18.333,102,18,333000000,,10.539131651905889,0.9997735755127497,7.52307562627681e-05,-0.0006345785262343886,0.02126944655790055,0.0001234332764346292,-0.0012720702604030383,0.04254203130542513
18.343,103,18,343000000,,10.550336458298608,0.9997651423343091,7.643957726003611e-05,-0.000645429644446265,0.021661896288729957,0.00012488089449517634,-0.001293868134092739,0.04332710984916999
18.353,104,18,353000000,,10.561669094943607,0.9997564876537689,7.762636374388228e-05,-0.0006563221739524968,0.02205739353485041,0.00012626151820603146,-0.0013157495529445133,0.04411829160984287
18.363,105,18,363000000,,10.573128150414556,0.9997476081877588,7.879142834505219e-05,-0.0006672566647737358,0.022455923123081468,0.00012757546982538744,-0.0013377155767949527,0.04491554651791409
18.373,106,18,373000000,,10.584712349441881,0.9997385006524484,7.9933930127323e-05,-0.0006782290270199747,0.022857469876343118,0.00012882097525226184,-0.0013597579349626091,0.04571884450385398
18.383,107,18,383000000,,10.596420556590417,0.9997291617643727,8.1052206663837e-05,-0.0006892303356262593,0.02326201861380493,0.00012999485594216434,-0.0013818586470607896,0.04652815549813282
18.393,108,18,393000000,,10.60825179868211,0.9997195882384896,8.21444923110729e-05,-0.0007002505396530116,0.023669554151459212,0.00013109380950486775,-0.0014039974706113855,0.04734344943122095
18.403,109,18,403000000,,10.620205272204007,0.9997097767849298,8.320973998370408e-05,-0.0007112836393008355,0.024080061302853617,0.00013211580863677452,-0.0014261622912864662,0.0481646962335887
18.413,110,18,413000000,,10.6322803172333,0.9996997241077122,8.424759285063571e-05,-0.0007223297733194761,0.024493524879148878,0.00013305992606586734,-0.0014483532976025072,0.04899186583570635
18.423000000000002,111,18,423000000,,10.644476368010848,0.9996894269063314,8.525759319049449e-05,-0.0007333933106025397,0.02490992968848136,0.0001339248225632394,-0.0014705791280963572,0.04982492816804423
